provider_id,name,city,state,latitude,longitude,specialty,secondary_specialty,specialty_category,experience_years,service_cost,wait_time_days,patient_rating,risk_rate,certified,background_check_passed,network_type,capacity,telehealth_available,hospital_affiliation,CMS_quality_score,region
P03608,Provider_3608,City_8,AZ,34.3989,-110.7437,Ophthalmology,Orthopedics,Specialty Care,40,180,11,4.57,0.37,TRUE,FALSE,In-network,444,TRUE,Hospital_8,2.05,East
P03609,Provider_3609,City_9,MA,42.8072,-70.9824,Psychiatry,Neurology,Specialty Care,23,250,10,3.05,0.71,FALSE,TRUE,In-network,116,FALSE,Hospital_9,3.33,South
P03610,Provider_3610,City_10,NC,36.2096,-78.5693,Pediatrics,General Practice,Primary Care,14,150,15,1.28,0.18,TRUE,TRUE,In-network,67,TRUE,Hospital_10,3.93,East
P03611,Provider_3611,City_11,CA,36.7783,-119.4179,Orthopedics,Psychiatry,Surgical,5,400,33,2.24,0.98,TRUE,TRUE,Out-of-network,254,TRUE,Hospital_11,2.73,West
P03612,Provider_3612,City_12,NY,43.3494,-74.1679,General Practice,Cardiology,Primary Care,3,100,30,1.31,0.11,TRUE,TRUE,Out-of-network,212,TRUE,Hospital_12,3.35,East
P03613,Provider_3613,City_13,NV,38.9026,-116.3194,Gastroenterology,General Practice,Specialty Care,39,420,47,1.68,0.99,FALSE,FALSE,In-network,329,TRUE,Hospital_13,2.08,East
P03614,Provider_3614,City_14,GA,32.3156,-82.7501,Urology,ENT,Specialty Care,38,380,8,1.76,0.31,FALSE,TRUE,In-network,368,FALSE,Hospital_14,2.41,East
P03615,Provider_3615,City_15,MA,42.6072,-71.1824,Psychiatry,Cardiology,Specialty Care,6,250,52,3.9,0.2,TRUE,TRUE,Out-of-network,167,FALSE,Hospital_15,3.08,West
P03616,Provider_3616,City_16,WA,48.0011,-120.4901,Dermatology,Gastroenterology,Specialty Care,17,200,41,2.95,0.59,FALSE,TRUE,In-network,394,TRUE,Hospital_16,2.79,South
P03617,Provider_3617,City_17,WA,48.0511,-120.4401,Orthopedics,Neurology,Surgical,32,400,27,3.81,0.34,TRUE,TRUE,Out-of-network,222,TRUE,Hospital_17,1.39,South
P03618,Provider_3618,City_18,IL,40.9831,-89.0485,Dermatology,Urology,Specialty Care,13,200,21,2.29,0.94,TRUE,TRUE,In-network,415,FALSE,Hospital_18,3.69,West
P03619,Provider_3619,City_19,GA,32.5656,-82.5001,Urology,General Practice,Specialty Care,38,380,57,2.27,0.65,TRUE,TRUE,Out-of-network,232,FALSE,Hospital_19,3.83,East
P03620,Provider_3620,City_20,CO,40.0001,-105.3321,Gastroenterology,Cardiology,Specialty Care,31,420,36,2.8,0.89,FALSE,FALSE,In-network,110,FALSE,Hospital_20,2.4,North
P03621,Provider_3621,City_21,NY,43.2994,-74.2179,Ophthalmology,Endocrinology,Specialty Care,26,180,11,1.47,0.55,FALSE,FALSE,In-network,375,FALSE,Hospital_21,4.73,East
P03622,Provider_3622,City_22,NC,35.8096,-78.9693,Psychiatry,Orthopedics,Specialty Care,8,250,36,1.4,0.54,FALSE,TRUE,In-network,384,TRUE,Hospital_22,1.78,South
P03623,Provider_3623,City_23,NY,43.3994,-74.1179,Psychiatry,Ophthalmology,Specialty Care,7,250,28,3.86,0.09,TRUE,TRUE,Out-of-network,455,FALSE,Hospital_23,3.65,West
P03624,Provider_3624,City_24,CA,36.9283,-119.2679,General Practice,Dermatology,Primary Care,14,100,30,3.75,0.99,FALSE,TRUE,Out-of-network,482,TRUE,Hospital_24,1.38,West
P03625,Provider_3625,City_25,NY,43.4994,-74.0179,ENT,Orthopedics,Specialty Care,35,220,27,4.77,0.3,TRUE,TRUE,In-network,386,FALSE,Hospital_25,2.11,North
P03626,Provider_3626,City_26,NY,43.5494,-73.9679,Dermatology,ENT,Specialty Care,35,200,26,2.85,0.7,FALSE,TRUE,In-network,150,FALSE,Hospital_26,3.53,South
P03627,Provider_3627,City_27,AZ,34.3489,-110.7937,Urology,Neurology,Specialty Care,10,380,28,2.07,0.49,FALSE,FALSE,Out-of-network,370,FALSE,Hospital_27,2.91,West
P03628,Provider_3628,City_28,TX,32.3186,-99.5518,Neurology,Endocrinology,Specialty Care,32,450,20,4.55,0.3,TRUE,TRUE,In-network,246,FALSE,Hospital_28,3.93,North
P03629,Provider_3629,City_29,MA,42.8072,-70.9824,Psychiatry,Neurology,Specialty Care,18,250,25,1.67,0.7,FALSE,FALSE,Out-of-network,429,FALSE,Hospital_29,2.03,East
P03630,Provider_3630,City_30,NV,39.2526,-115.9694,Dermatology,Dermatology,Specialty Care,8,200,36,1.49,0.11,FALSE,TRUE,In-network,185,TRUE,Hospital_30,3.15,West
P03631,Provider_3631,City_31,CO,39.5501,-105.7821,Cardiology,Urology,Specialty Care,34,500,8,4.96,0.72,TRUE,FALSE,In-network,392,TRUE,Hospital_31,1.38,East
P03632,Provider_3632,City_32,NV,38.8526,-116.3694,Endocrinology,Gastroenterology,Specialty Care,22,400,30,1.44,0.47,TRUE,FALSE,Out-of-network,124,TRUE,Hospital_32,1.45,West
P03633,Provider_3633,City_33,NV,38.9026,-116.3194,Neurology,Ophthalmology,Specialty Care,31,450,38,4.34,0.39,FALSE,TRUE,Out-of-network,182,FALSE,Hospital_33,3.47,West
P03634,Provider_3634,City_34,PA,41.3533,-77.0445,Ophthalmology,General Practice,Specialty Care,11,180,26,2.92,0.27,FALSE,TRUE,Out-of-network,78,TRUE,Hospital_34,3.68,West
P03635,Provider_3635,City_35,FL,28.1944,-81.5603,Ophthalmology,Ophthalmology,Specialty Care,7,180,55,3.79,0.48,TRUE,FALSE,Out-of-network,492,FALSE,Hospital_35,2.32,North
P03636,Provider_3636,City_36,AZ,34.2989,-110.8437,Dermatology,Psychiatry,Specialty Care,38,200,34,2.95,0.38,TRUE,FALSE,Out-of-network,173,TRUE,Hospital_36,1.35,North
P03637,Provider_3637,City_37,NY,43.5994,-73.9179,Urology,Urology,Specialty Care,6,380,19,3.22,0.21,TRUE,FALSE,Out-of-network,365,TRUE,Hospital_37,1.43,South
P03638,Provider_3638,City_38,OH,40.7673,-82.5571,Dermatology,Endocrinology,Specialty Care,26,200,55,2.84,0.39,TRUE,TRUE,In-network,151,TRUE,Hospital_38,4,East
P03639,Provider_3639,City_39,NY,43.6994,-73.8179,General Practice,Gastroenterology,Primary Care,18,100,5,4.89,0.51,FALSE,TRUE,Out-of-network,469,TRUE,Hospital_39,1.14,West
P03640,Provider_3640,City_40,TX,32.4186,-99.4518,Neurology,Orthopedics,Specialty Care,11,450,5,1.86,0.96,TRUE,TRUE,Out-of-network,465,TRUE,Hospital_40,1.77,West
P03641,Provider_3641,City_41,NC,35.7596,-79.0193,Dermatology,General Practice,Specialty Care,1,200,42,4.7,0.15,FALSE,FALSE,In-network,141,TRUE,Hospital_41,1.1,North
P03642,Provider_3642,City_42,WA,47.8011,-120.6901,Orthopedics,Dermatology,Surgical,8,400,54,2.72,0.57,FALSE,FALSE,Out-of-network,452,TRUE,Hospital_42,2.47,East
P03643,Provider_3643,City_43,FL,28.0944,-81.6603,Ophthalmology,Orthopedics,Specialty Care,1,180,25,1.74,1,TRUE,TRUE,In-network,444,TRUE,Hospital_43,3.33,South
P03644,Provider_3644,City_44,CO,39.7001,-105.6321,Urology,ENT,Specialty Care,34,380,42,1.62,0.36,TRUE,FALSE,In-network,216,TRUE,Hospital_44,1.45,South
P03645,Provider_3645,City_45,CO,39.7501,-105.5821,Dermatology,Ophthalmology,Specialty Care,31,200,55,4.8,0.45,FALSE,TRUE,Out-of-network,306,TRUE,Hospital_45,2.38,South
P03646,Provider_3646,City_46,FL,28.2444,-81.5103,Dermatology,Neurology,Specialty Care,27,200,34,2.57,0.83,FALSE,FALSE,In-network,191,TRUE,Hospital_46,1.68,South
P03647,Provider_3647,City_47,NY,43.5994,-73.9179,ENT,Cardiology,Specialty Care,25,220,21,2.39,0.86,TRUE,FALSE,Out-of-network,223,FALSE,Hospital_47,4.4,East
P03648,Provider_3648,City_48,NY,43.6494,-73.8679,Pediatrics,ENT,Primary Care,2,150,57,4.26,0.73,FALSE,TRUE,Out-of-network,348,FALSE,Hospital_48,3.41,North
P03649,Provider_3649,City_49,TX,32.3686,-99.5018,Urology,Urology,Specialty Care,21,380,30,1.3,0.7,TRUE,FALSE,Out-of-network,109,FALSE,Hospital_49,4.06,North
P03650,Provider_3650,City_50,IL,41.0831,-88.9485,Neurology,Neurology,Specialty Care,23,450,5,1.7,0.28,TRUE,TRUE,In-network,362,FALSE,Hospital_50,1.58,East
P03651,Provider_3651,City_51,TX,31.9686,-99.9018,General Practice,Orthopedics,Primary Care,27,100,24,4.7,0.81,FALSE,TRUE,Out-of-network,72,TRUE,Hospital_51,1.7,South
P03652,Provider_3652,City_52,IL,40.6831,-89.3485,Pediatrics,Ophthalmology,Primary Care,4,150,12,2.83,0.31,TRUE,TRUE,Out-of-network,212,FALSE,Hospital_52,1.17,West
P03653,Provider_3653,City_53,WA,47.8511,-120.6401,Dermatology,ENT,Specialty Care,12,200,50,1.13,0.04,TRUE,FALSE,In-network,174,FALSE,Hospital_53,3.22,South
P03654,Provider_3654,City_54,GA,32.3156,-82.7501,Cardiology,ENT,Specialty Care,25,500,26,4.42,0.21,FALSE,FALSE,Out-of-network,126,FALSE,Hospital_54,3.26,West
P03655,Provider_3655,City_55,CO,39.7501,-105.5821,Pediatrics,Endocrinology,Primary Care,26,150,57,2.43,0.13,FALSE,TRUE,Out-of-network,116,FALSE,Hospital_55,2.18,North
P03656,Provider_3656,City_56,NC,36.0096,-78.7693,Neurology,Gastroenterology,Specialty Care,22,450,44,1.98,0.55,FALSE,FALSE,Out-of-network,340,TRUE,Hospital_56,4.2,East
P03657,Provider_3657,City_57,TX,32.2686,-99.6018,Gastroenterology,Cardiology,Specialty Care,17,420,28,1.64,0.01,FALSE,TRUE,In-network,265,FALSE,Hospital_57,3.07,East
P03658,Provider_3658,City_58,OH,40.7673,-82.5571,Neurology,Psychiatry,Specialty Care,37,450,17,2.96,0.08,FALSE,TRUE,Out-of-network,377,FALSE,Hospital_58,1.57,West
P03659,Provider_3659,City_59,NV,39.2026,-116.0194,Pediatrics,Pediatrics,Primary Care,2,150,47,1.66,0.59,FALSE,FALSE,In-network,151,FALSE,Hospital_59,1.66,North
P03660,Provider_3660,City_60,AZ,34.4989,-110.6437,Dermatology,General Practice,Specialty Care,17,200,22,1.73,0.17,FALSE,TRUE,In-network,214,FALSE,Hospital_60,4.04,North
P03661,Provider_3661,City_61,OH,40.4173,-82.9071,Pediatrics,General Practice,Primary Care,38,150,41,4.07,0.7,FALSE,FALSE,In-network,301,TRUE,Hospital_61,3.71,East
P03662,Provider_3662,City_62,OH,40.4673,-82.8571,Pediatrics,Orthopedics,Primary Care,32,150,32,2.29,0.52,FALSE,TRUE,Out-of-network,479,FALSE,Hospital_62,2.21,East
P03663,Provider_3663,City_63,AZ,34.1489,-110.9937,Urology,Endocrinology,Specialty Care,19,380,5,4.33,0.2,TRUE,TRUE,Out-of-network,357,TRUE,Hospital_63,4.84,East
P03664,Provider_3664,City_64,MI,44.4648,-85.4524,Cardiology,General Practice,Specialty Care,2,500,49,3.04,0.4,FALSE,FALSE,Out-of-network,71,FALSE,Hospital_64,1.34,West
P03665,Provider_3665,City_65,OH,40.6173,-82.7071,Cardiology,Orthopedics,Specialty Care,18,500,7,2,0.86,FALSE,FALSE,In-network,429,TRUE,Hospital_65,3.86,North
P03666,Provider_3666,City_66,NC,36.0096,-78.7693,Cardiology,Orthopedics,Specialty Care,4,500,11,1.23,0.85,FALSE,TRUE,In-network,101,TRUE,Hospital_66,3.48,South
P03667,Provider_3667,City_67,NY,43.5994,-73.9179,Cardiology,Orthopedics,Specialty Care,24,500,25,2.6,0.85,TRUE,FALSE,In-network,297,TRUE,Hospital_67,4.21,South
P03668,Provider_3668,City_68,NY,43.6494,-73.8679,Neurology,Psychiatry,Specialty Care,31,450,29,4.01,0.33,TRUE,FALSE,Out-of-network,303,FALSE,Hospital_68,3.46,South
P03669,Provider_3669,City_69,OH,40.8173,-82.5071,Neurology,ENT,Specialty Care,19,450,25,4.29,0.32,FALSE,TRUE,Out-of-network,482,FALSE,Hospital_69,1.67,North
P03670,Provider_3670,City_70,NY,43.7494,-73.7679,General Practice,Psychiatry,Primary Care,32,100,42,2.85,0.05,FALSE,TRUE,Out-of-network,251,TRUE,Hospital_70,3.37,East
P03671,Provider_3671,City_71,CO,39.5501,-105.7821,Neurology,Dermatology,Specialty Care,23,450,36,3.22,0.08,FALSE,FALSE,In-network,393,TRUE,Hospital_71,2.73,East
P03672,Provider_3672,City_72,CO,39.6001,-105.7321,Urology,Dermatology,Specialty Care,35,380,18,1.64,0.86,TRUE,TRUE,Out-of-network,203,TRUE,Hospital_72,3.19,East
P03673,Provider_3673,City_73,NC,35.8596,-78.9193,General Practice,General Practice,Primary Care,36,100,34,3.2,0.01,TRUE,FALSE,Out-of-network,137,TRUE,Hospital_73,1.23,South
P03674,Provider_3674,City_74,FL,28.1444,-81.6103,Gastroenterology,Endocrinology,Specialty Care,37,420,53,1.66,0.34,TRUE,TRUE,In-network,137,FALSE,Hospital_74,3.78,East
P03675,Provider_3675,City_75,CO,39.7501,-105.5821,Urology,Gastroenterology,Specialty Care,18,380,53,1.55,1,TRUE,FALSE,Out-of-network,386,FALSE,Hospital_75,2.73,South
P03676,Provider_3676,City_76,FL,28.2444,-81.5103,ENT,Urology,Specialty Care,40,220,41,2.21,0.12,FALSE,FALSE,In-network,385,TRUE,Hospital_76,1.35,South
P03677,Provider_3677,City_77,FL,28.2944,-81.4603,General Practice,Psychiatry,Primary Care,23,100,39,4.74,0.32,FALSE,TRUE,Out-of-network,84,TRUE,Hospital_77,3.84,West
P03678,Provider_3678,City_78,OH,40.7673,-82.5571,Psychiatry,Endocrinology,Specialty Care,30,250,36,1.88,0.27,FALSE,FALSE,Out-of-network,435,FALSE,Hospital_78,1,South
P03679,Provider_3679,City_79,OH,40.8173,-82.5071,ENT,Neurology,Specialty Care,16,220,23,4.52,0.85,TRUE,FALSE,Out-of-network,442,TRUE,Hospital_79,3.42,East
P03680,Provider_3680,City_80,TX,32.4186,-99.4518,General Practice,ENT,Primary Care,24,100,40,3.02,0.52,FALSE,FALSE,In-network,489,TRUE,Hospital_80,3.43,North
P03681,Provider_3681,City_81,PA,41.2033,-77.1945,Neurology,Psychiatry,Specialty Care,35,450,41,4.19,0.07,TRUE,FALSE,In-network,57,FALSE,Hospital_81,1.11,North
P03682,Provider_3682,City_82,CA,36.8283,-119.3679,ENT,Pediatrics,Specialty Care,27,220,53,4.07,0.25,TRUE,TRUE,In-network,227,TRUE,Hospital_82,4.76,East
P03683,Provider_3683,City_83,CA,36.8783,-119.3179,Pediatrics,General Practice,Primary Care,36,150,53,2.5,0.29,TRUE,FALSE,In-network,186,TRUE,Hospital_83,1.1,East
P03684,Provider_3684,City_84,CA,36.9283,-119.2679,ENT,ENT,Specialty Care,25,220,52,4.35,0.65,FALSE,TRUE,Out-of-network,455,FALSE,Hospital_84,3.29,South
P03685,Provider_3685,City_85,CA,36.9783,-119.2179,Neurology,Gastroenterology,Specialty Care,27,450,42,1.86,0.8,FALSE,TRUE,Out-of-network,151,FALSE,Hospital_85,3.09,South
P03686,Provider_3686,City_86,MA,42.6572,-71.1324,Dermatology,Dermatology,Specialty Care,21,200,23,4.44,0.22,FALSE,FALSE,In-network,315,TRUE,Hospital_86,1.12,East
P03687,Provider_3687,City_87,NC,36.0596,-78.7193,Gastroenterology,Cardiology,Specialty Care,18,420,21,3.28,0.73,TRUE,FALSE,Out-of-network,387,TRUE,Hospital_87,2.25,South
P03688,Provider_3688,City_88,OH,40.7673,-82.5571,ENT,General Practice,Specialty Care,3,220,35,1.35,0.51,FALSE,TRUE,In-network,282,FALSE,Hospital_88,2.02,South
P03689,Provider_3689,City_89,AZ,34.4489,-110.6937,Pediatrics,Ophthalmology,Primary Care,25,150,27,2.75,0.65,TRUE,TRUE,Out-of-network,433,FALSE,Hospital_89,2.56,West
P03690,Provider_3690,City_90,NC,36.2096,-78.5693,Endocrinology,ENT,Specialty Care,18,400,7,2.78,0.93,FALSE,TRUE,In-network,339,FALSE,Hospital_90,1.78,East
P03691,Provider_3691,City_91,OH,40.4173,-82.9071,Psychiatry,Orthopedics,Specialty Care,5,250,34,1.72,0.52,FALSE,TRUE,Out-of-network,405,FALSE,Hospital_91,3.36,East
P03692,Provider_3692,City_92,NY,43.3494,-74.1679,Dermatology,Endocrinology,Specialty Care,27,200,38,1.28,0.33,TRUE,TRUE,Out-of-network,468,TRUE,Hospital_92,3.74,South
P03693,Provider_3693,City_93,GA,32.2656,-82.8001,Orthopedics,Gastroenterology,Surgical,27,400,33,4.36,0.8,FALSE,TRUE,Out-of-network,446,FALSE,Hospital_93,1.53,South
P03694,Provider_3694,City_94,CA,36.9283,-119.2679,ENT,Gastroenterology,Specialty Care,21,220,12,3.28,0.82,FALSE,FALSE,In-network,457,FALSE,Hospital_94,1.69,West
P03695,Provider_3695,City_95,NV,39.0026,-116.2194,Cardiology,Cardiology,Specialty Care,29,500,31,2.47,0.86,TRUE,FALSE,In-network,269,FALSE,Hospital_95,2.97,East
P03696,Provider_3696,City_96,IL,40.8831,-89.1485,Endocrinology,ENT,Specialty Care,14,400,36,3.97,0.38,TRUE,TRUE,Out-of-network,147,FALSE,Hospital_96,2.68,West
P03697,Provider_3697,City_97,CA,37.0783,-119.1179,Urology,Urology,Specialty Care,32,380,46,2.47,0.32,FALSE,TRUE,Out-of-network,104,FALSE,Hospital_97,2.87,North
P03698,Provider_3698,City_98,OH,40.7673,-82.5571,Gastroenterology,Pediatrics,Specialty Care,16,420,27,1.47,0.07,FALSE,FALSE,In-network,335,TRUE,Hospital_98,4.9,South
P03699,Provider_3699,City_99,MA,42.8072,-70.9824,Neurology,Psychiatry,Specialty Care,21,450,43,1.22,0.72,FALSE,FALSE,Out-of-network,354,FALSE,Hospital_99,1.45,East
P03700,Provider_3700,City_100,WA,48.2011,-120.2901,Gastroenterology,Orthopedics,Specialty Care,20,420,20,3.09,0.79,FALSE,TRUE,Out-of-network,391,TRUE,Hospital_100,2.66,South
P03701,Provider_3701,City_101,AZ,34.0489,-111.0937,Urology,Gastroenterology,Specialty Care,2,380,51,1.5,0.52,FALSE,TRUE,In-network,67,TRUE,Hospital_1,1.67,West
P03702,Provider_3702,City_102,IL,40.6831,-89.3485,General Practice,Pediatrics,Primary Care,39,100,60,2.65,0.16,TRUE,TRUE,Out-of-network,96,FALSE,Hospital_2,3.16,East
P03703,Provider_3703,City_103,MI,44.4148,-85.5024,Gastroenterology,Dermatology,Specialty Care,12,420,53,2.26,0.16,FALSE,FALSE,Out-of-network,376,FALSE,Hospital_3,1.92,West
P03704,Provider_3704,City_104,FL,28.1444,-81.6103,Pediatrics,Urology,Primary Care,19,150,39,2.27,0.18,TRUE,FALSE,In-network,338,FALSE,Hospital_4,3.7,West
P03705,Provider_3705,City_105,CA,36.9783,-119.2179,Psychiatry,Endocrinology,Specialty Care,4,250,40,4.31,0.33,TRUE,FALSE,Out-of-network,58,FALSE,Hospital_5,4.21,West
P03706,Provider_3706,City_106,TX,32.2186,-99.6518,Psychiatry,Neurology,Specialty Care,31,250,7,3.02,0.1,FALSE,FALSE,In-network,248,FALSE,Hospital_6,3.4,East
P03707,Provider_3707,City_107,PA,41.5033,-76.8945,Ophthalmology,Urology,Specialty Care,8,180,39,3.7,0.78,FALSE,FALSE,Out-of-network,296,FALSE,Hospital_7,2.05,North
P03708,Provider_3708,City_108,IL,40.9831,-89.0485,Cardiology,Dermatology,Specialty Care,31,500,13,1.52,0.91,TRUE,TRUE,Out-of-network,194,TRUE,Hospital_8,1.81,North
P03709,Provider_3709,City_109,TX,32.3686,-99.5018,Gastroenterology,ENT,Specialty Care,6,420,44,1.54,0.07,TRUE,TRUE,In-network,165,TRUE,Hospital_9,4.81,North
P03710,Provider_3710,City_110,MA,42.8572,-70.9324,Gastroenterology,Psychiatry,Specialty Care,33,420,32,4.96,0.8,FALSE,TRUE,In-network,419,TRUE,Hospital_10,4.17,East
P03711,Provider_3711,City_111,CO,39.5501,-105.7821,Psychiatry,Orthopedics,Specialty Care,8,250,29,1.79,0.33,FALSE,TRUE,In-network,113,TRUE,Hospital_11,3.78,West
P03712,Provider_3712,City_112,NY,43.3494,-74.1679,Dermatology,Endocrinology,Specialty Care,30,200,53,1.98,0.38,FALSE,TRUE,In-network,106,FALSE,Hospital_12,1.6,North
P03713,Provider_3713,City_113,NV,38.9026,-116.3194,Pediatrics,Dermatology,Primary Care,28,150,11,1.15,0.51,FALSE,TRUE,In-network,271,TRUE,Hospital_13,2.61,West
P03714,Provider_3714,City_114,TX,32.1186,-99.7518,Gastroenterology,Dermatology,Specialty Care,14,420,17,1.16,0.06,FALSE,FALSE,In-network,295,TRUE,Hospital_14,2.82,South
P03715,Provider_3715,City_115,CO,39.7501,-105.5821,ENT,Cardiology,Specialty Care,6,220,51,3.68,0.07,FALSE,TRUE,In-network,234,TRUE,Hospital_15,4.71,South
P03716,Provider_3716,City_116,WA,48.0011,-120.4901,Gastroenterology,Ophthalmology,Specialty Care,14,420,56,1.9,0.84,TRUE,FALSE,In-network,424,TRUE,Hospital_16,2.34,North
P03717,Provider_3717,City_117,CA,37.0783,-119.1179,Dermatology,Dermatology,Specialty Care,13,200,42,4.28,0.14,FALSE,FALSE,Out-of-network,142,FALSE,Hospital_17,3.71,East
P03718,Provider_3718,City_118,WA,48.1011,-120.3901,Pediatrics,Gastroenterology,Primary Care,13,150,9,1.08,0.66,FALSE,TRUE,In-network,464,TRUE,Hospital_18,3.57,West
P03719,Provider_3719,City_119,AZ,34.4489,-110.6937,Ophthalmology,Endocrinology,Specialty Care,35,180,14,2.29,0.73,TRUE,FALSE,In-network,405,TRUE,Hospital_19,4.77,East
P03720,Provider_3720,City_120,MI,44.7648,-85.1524,Urology,Orthopedics,Specialty Care,20,380,37,2,0.31,TRUE,FALSE,Out-of-network,70,FALSE,Hospital_20,4.23,West
P03721,Provider_3721,City_121,AZ,34.0489,-111.0937,Orthopedics,Gastroenterology,Surgical,40,400,11,3.41,0.42,TRUE,TRUE,In-network,271,FALSE,Hospital_21,3.83,South
P03722,Provider_3722,City_122,PA,41.2533,-77.1445,Endocrinology,Urology,Specialty Care,1,400,54,2.63,0.46,FALSE,TRUE,Out-of-network,456,FALSE,Hospital_22,2.94,South
P03723,Provider_3723,City_123,MA,42.5072,-71.2824,Orthopedics,Orthopedics,Surgical,13,400,8,2.39,0.62,TRUE,TRUE,In-network,407,TRUE,Hospital_23,1.53,North
P03724,Provider_3724,City_124,AZ,34.1989,-110.9437,Psychiatry,Endocrinology,Specialty Care,19,250,24,4.62,0.42,FALSE,FALSE,In-network,53,TRUE,Hospital_24,3.05,West
P03725,Provider_3725,City_125,PA,41.4033,-76.9945,ENT,Psychiatry,Specialty Care,18,220,8,2.97,0.94,TRUE,FALSE,Out-of-network,266,FALSE,Hospital_25,2.27,East
P03726,Provider_3726,City_126,AZ,34.2989,-110.8437,Cardiology,Endocrinology,Specialty Care,18,500,27,3.54,0.8,TRUE,FALSE,Out-of-network,308,FALSE,Hospital_26,4.13,North
P03727,Provider_3727,City_127,FL,28.2944,-81.4603,Neurology,Endocrinology,Specialty Care,1,450,45,2.77,0.73,TRUE,FALSE,In-network,461,FALSE,Hospital_27,3.48,North
P03728,Provider_3728,City_128,NC,36.1096,-78.6693,Dermatology,Cardiology,Specialty Care,30,200,8,2.87,0.92,FALSE,TRUE,In-network,54,TRUE,Hospital_28,1.35,East
P03729,Provider_3729,City_129,OH,40.8173,-82.5071,Orthopedics,Psychiatry,Surgical,4,400,35,4.15,0.6,FALSE,FALSE,In-network,257,TRUE,Hospital_29,2.85,West
P03730,Provider_3730,City_130,TX,32.4186,-99.4518,Cardiology,Neurology,Specialty Care,15,500,59,4.63,0.44,FALSE,TRUE,In-network,453,FALSE,Hospital_30,2.47,East
P03731,Provider_3731,City_131,NY,43.2994,-74.2179,Pediatrics,General Practice,Primary Care,34,150,45,1.19,0.63,TRUE,TRUE,In-network,260,FALSE,Hospital_31,4.64,East
P03732,Provider_3732,City_132,WA,47.8011,-120.6901,Endocrinology,Urology,Specialty Care,6,400,41,1.85,0.72,TRUE,FALSE,Out-of-network,282,TRUE,Hospital_32,2.45,North
P03733,Provider_3733,City_133,NY,43.3994,-74.1179,Orthopedics,Pediatrics,Surgical,4,400,28,2.09,0.11,FALSE,TRUE,In-network,342,FALSE,Hospital_33,3.63,South
P03734,Provider_3734,City_134,NC,35.9096,-78.8693,Pediatrics,General Practice,Primary Care,32,150,23,4.03,0.32,TRUE,TRUE,In-network,310,FALSE,Hospital_34,1.94,North
P03735,Provider_3735,City_135,OH,40.6173,-82.7071,Cardiology,Urology,Specialty Care,30,500,41,3.31,0.45,TRUE,FALSE,In-network,95,FALSE,Hospital_35,1.95,West
P03736,Provider_3736,City_136,NY,43.5494,-73.9679,Gastroenterology,General Practice,Specialty Care,37,420,14,3.19,0.76,FALSE,TRUE,In-network,470,FALSE,Hospital_36,1.79,South
P03737,Provider_3737,City_137,NY,43.5994,-73.9179,General Practice,Dermatology,Primary Care,34,100,22,3.84,0.43,TRUE,TRUE,In-network,335,FALSE,Hospital_37,2.32,South
P03738,Provider_3738,City_138,AZ,34.3989,-110.7437,Urology,General Practice,Specialty Care,15,380,54,4.53,0.59,TRUE,TRUE,In-network,311,FALSE,Hospital_38,1.01,South
P03739,Provider_3739,City_139,NY,43.6994,-73.8179,Orthopedics,Dermatology,Surgical,2,400,15,1.5,0.38,TRUE,FALSE,In-network,446,FALSE,Hospital_39,4.32,West
P03740,Provider_3740,City_140,WA,48.2011,-120.2901,Endocrinology,Psychiatry,Specialty Care,19,400,23,4.89,0.06,FALSE,TRUE,In-network,66,TRUE,Hospital_40,3.29,East
P03741,Provider_3741,City_141,MA,42.4072,-71.3824,Gastroenterology,Pediatrics,Specialty Care,15,420,13,3.4,0.34,FALSE,FALSE,In-network,485,FALSE,Hospital_41,4.33,East
